frame,person_id,closest_person_id,distance,threshold,violation
288,14,17,63.3,150,Yes
288,15,21,56.0,150,Yes
288,16,21,56.1,150,Yes
288,17,14,63.3,150,Yes
288,18,25,57.0,150,Yes
288,19,18,76.6,150,Yes
288,20,21,78.6,150,Yes
288,21,15,56.0,150,Yes
288,22,11,174.9,150,No
288,23,25,78.4,150,Yes
288,24,9,55.0,150,Yes
288,25,18,57.0,150,Yes
288,26,15,172.2,150,No
289,0,1,201.3,150,No
289,1,0,201.3,150,No
289,2,4,88.6,150,Yes
289,3,29,166.2,150,No
289,4,2,88.6,150,Yes
289,5,17,264.2,150,No
289,6,27,217.9,150,No
289,7,30,138.2,150,Yes
289,8,23,49.8,150,Yes
289,9,13,150.3,150,No
289,10,4,206.4,150,No
289,11,8,57.3,150,Yes
289,12,20,54.2,150,Yes
289,13,9,150.3,150,No
289,14,16,63.0,150,Yes
289,15,20,52.3,150,Yes
289,16,14,63.0,150,Yes
289,17,19,157.2,150,No
289,18,20,81.6,150,Yes
289,19,26,81.0,150,Yes
289,20,15,52.3,150,Yes
289,21,24,306.1,150,No
289,22,25,80.6,150,Yes
289,23,8,49.8,150,Yes
289,24,9,181.5,150,No
289,25,26,56.0,150,Yes
289,26,25,56.0,150,Yes
289,27,28,153.4,150,No
289,28,12,117.3,150,Yes
289,29,3,166.2,150,No
289,30,7,138.2,150,Yes
290,0,1,201.5,150,No
290,1,0,201.5,150,No
290,2,3,260.0,150,No
290,3,5,97.5,150,Yes
290,4,19,264.6,150,No
290,5,3,97.5,150,Yes
290,6,29,135.7,150,Yes
290,7,25,215.2,150,No
290,8,5,201.7,150,No
290,9,13,150.3,150,No
290,10,15,52.3,150,Yes
290,11,23,48.5,150,Yes
290,12,15,53.2,150,Yes
290,13,9,150.3,150,No
290,14,11,59.6,150,Yes
290,15,10,52.3,150,Yes
290,16,24,63.0,150,Yes
290,17,15,82.3,150,Yes
290,18,27,80.6,150,Yes
290,19,21,160.1,150,No
290,20,22,306.2,150,No
290,21,26,79.3,150,Yes
290,22,9,183.4,150,No
290,23,11,48.5,150,Yes
290,24,16,63.0,150,Yes
290,25,28,149.3,150,Yes
290,26,27,55.1,150,Yes
290,27,26,55.1,150,Yes
290,28,12,116.3,150,Yes
290,29,6,135.7,150,Yes
291,0,1,201.3,150,No
291,1,0,201.3,150,No
291,2,5,107.3,150,Yes
291,3,26,167.5,150,No
291,4,28,264.4,150,No
291,5,2,107.3,150,Yes
291,6,29,133.1,150,Yes
291,7,22,216.0,150,No
291,8,5,199.4,150,No
291,9,13,150.3,150,No
291,10,23,49.0,150,Yes
291,11,17,52.5,150,Yes
291,12,17,54.1,150,Yes
291,13,9,150.3,150,No
291,14,17,83.0,150,Yes
291,15,10,56.9,150,Yes
291,16,18,61.0,150,Yes
291,17,11,52.5,150,Yes
291,18,16,61.0,150,Yes
291,19,27,83.2,150,Yes
291,20,25,306.2,150,No
291,21,24,81.5,150,Yes
291,22,12,162.5,150,No
291,23,10,49.0,150,Yes
291,24,27,53.2,150,Yes
291,25,9,185.7,150,No
291,26,3,167.5,150,No
291,27,24,53.2,150,Yes
291,28,21,161.1,150,No
291,29,6,133.1,150,Yes
292,0,2,200.3,150,No
292,1,6,114.6,150,Yes
292,2,0,200.3,150,No
292,3,20,166.9,150,No
292,4,25,259.0,150,No
292,5,28,131.9,150,Yes
292,6,1,114.6,150,Yes
292,7,22,216.5,150,No
292,8,11,149.8,150,Yes
292,9,6,198.0,150,No
292,10,24,49.4,150,Yes
292,11,8,149.8,150,Yes
292,12,16,55.2,150,Yes
292,13,16,52.6,150,Yes
292,14,10,58.2,150,Yes
292,15,16,84.3,150,Yes
292,16,13,52.6,150,Yes
292,17,26,131.6,150,Yes
292,18,23,61.9,150,Yes
292,19,27,305.3,150,No
292,20,3,166.9,150,No
292,21,26,82.1,150,Yes
292,22,12,157.9,150,No
292,23,18,61.9,150,Yes
292,24,10,49.4,150,Yes
292,25,21,168.2,150,No
292,26,21,82.1,150,Yes
292,27,8,187.6,150,No
292,28,5,131.9,150,Yes
293,0,1,198.9,150,No
293,1,0,198.9,150,No
293,2,16,168.6,150,No
293,3,7,120.3,150,Yes
293,4,28,273.4,150,No
293,5,29,131.9,150,Yes
293,6,21,218.1,150,No
293,7,3,120.3,150,Yes
293,8,12,149.4,150,Yes
293,9,22,49.8,150,Yes
293,10,7,197.6,150,No
293,11,18,56.3,150,Yes
293,12,8,149.4,150,Yes
293,13,27,79.6,150,Yes
293,14,18,51.0,150,Yes
293,15,9,58.6,150,Yes
293,16,2,168.6,150,No
293,17,18,86.4,150,Yes
293,18,14,51.0,150,Yes
293,19,25,306.3,150,No
293,20,26,63.0,150,Yes
293,21,11,154.6,150,No
293,22,9,49.8,150,Yes
293,23,24,82.5,150,Yes
293,24,27,56.0,150,Yes
293,25,8,188.9,150,No
293,26,20,63.0,150,Yes
293,27,24,56.0,150,Yes
293,28,23,158.2,150,No
293,29,5,131.9,150,Yes
294,0,2,196.2,150,No
294,1,11,137.3,150,Yes
294,2,0,196.2,150,No
294,3,26,271.2,150,No
294,4,10,168.5,150,No
294,5,23,217.5,150,No
294,6,11,199.9,150,No
294,7,19,139.2,150,Yes
294,8,28,306.3,150,No
294,9,16,148.0,150,Yes
294,10,4,168.5,150,No
294,11,1,137.3,150,Yes
294,12,20,49.8,150,Yes
294,13,18,56.1,150,Yes
294,14,18,48.8,150,Yes
294,15,12,58.6,150,Yes
294,16,9,148.0,150,Yes
294,17,27,33.2,150,Yes
294,18,14,48.8,150,Yes
294,19,25,63.9,150,Yes
294,20,12,49.8,150,Yes
294,21,24,79.7,150,Yes
294,22,14,89.5,150,Yes
294,23,13,154.8,150,No
294,24,21,79.7,150,Yes
294,25,19,63.9,150,Yes
294,26,21,180.4,150,No
294,27,17,33.2,150,Yes
294,28,9,192.2,150,No
295,0,1,194.3,150,No
295,1,0,194.3,150,No
295,2,3,146.6,150,Yes
295,3,2,146.6,150,Yes
295,4,27,278.8,150,No
295,5,9,169.9,150,No
295,6,3,202.0,150,No
295,7,23,217.5,150,No
295,8,19,143.2,150,Yes
295,9,5,169.9,150,No
295,10,14,148.0,150,Yes
295,11,21,49.8,150,Yes
295,12,26,307.3,150,No
295,13,17,56.0,150,Yes
295,14,10,148.0,150,Yes
295,15,17,49.8,150,Yes
295,16,11,58.1,150,Yes
295,17,15,49.8,150,Yes
295,18,28,39.1,150,Yes
295,19,24,64.4,150,Yes
295,20,25,76.1,150,Yes
295,21,11,49.8,150,Yes
295,22,15,91.0,150,Yes
295,23,13,156.6,150,No
295,24,19,64.4,150,Yes
295,25,20,76.1,150,Yes
295,26,10,191.9,150,No
295,27,20,182.5,150,No
295,28,18,39.1,150,Yes
296,0,2,192.7,150,No
296,1,3,154.2,150,No
296,2,0,192.7,150,No
296,3,1,154.2,150,No
296,4,8,171.8,150,No
296,5,29,132.3,150,Yes
296,6,3,204.5,150,No
296,7,21,216.5,150,No
296,8,4,171.8,150,No
296,9,18,149.4,150,Yes
296,10,15,364.6,150,No
296,11,27,260.5,150,No
296,12,17,55.0,150,Yes
296,13,17,50.0,150,Yes
296,14,23,48.8,150,Yes
296,15,14,59.5,150,Yes
296,16,22,65.1,150,Yes
296,17,13,50.0,150,Yes
296,18,9,149.4,150,Yes
296,19,13,91.8,150,Yes
296,20,25,77.1,150,Yes
296,21,28,141.0,150,Yes
296,22,16,65.1,150,Yes
296,23,14,48.8,150,Yes
296,24,26,45.2,150,Yes
296,25,20,77.1,150,Yes
296,26,24,45.2,150,Yes
296,27,20,187.7,150,No
296,28,12,99.0,150,Yes
296,29,5,132.3,150,Yes
297,0,1,190.0,150,No
297,1,0,190.0,150,No
297,2,4,161.8,150,No
297,3,10,175.3,150,No
297,4,2,161.8,150,No
297,5,33,277.0,150,No
297,6,29,309.2,150,No
297,7,31,129.8,150,Yes
297,8,4,210.0,150,No
297,9,21,217.4,150,No
297,10,3,175.3,150,No
297,11,19,150.0,150,Yes
297,12,16,55.0,150,Yes
297,13,23,49.2,150,Yes
297,14,16,48.8,150,Yes
297,15,13,59.1,150,Yes
297,16,14,48.8,150,Yes
297,17,18,65.1,150,Yes
297,18,17,65.1,150,Yes
297,19,11,150.0,150,Yes
297,20,14,89.8,150,Yes
297,21,28,140.1,150,Yes
297,22,30,16.0,150,Yes
297,23,13,49.2,150,Yes
297,24,27,61.7,150,Yes
297,25,32,57.1,150,Yes
297,26,30,34.2,150,Yes
297,27,24,61.7,150,Yes
297,28,12,101.0,150,Yes
297,29,11,192.6,150,No
297,30,22,16.0,150,Yes
297,31,7,129.8,150,Yes
297,32,26,50.6,150,Yes
297,33,27,135.0,150,Yes
298,0,1,190.1,150,No
298,1,0,190.1,150,No
298,2,4,168.6,150,No
298,3,9,174.9,150,No
298,4,2,168.6,150,No
298,5,3,375.1,150,No
298,6,29,308.2,150,No
298,7,31,130.0,150,Yes
298,8,18,217.4,150,No
298,9,3,174.9,150,No
298,10,24,148.0,150,Yes
298,11,16,56.0,150,Yes
298,12,17,63.6,150,Yes
298,13,14,59.1,150,Yes
298,14,33,38.2,150,Yes
298,15,16,47.5,150,Yes
298,16,15,47.5,150,Yes
298,17,12,63.6,150,Yes
298,18,23,138.0,150,Yes
298,19,28,65.3,150,Yes
298,20,4,214.4,150,No
298,21,15,92.8,150,Yes
298,22,32,52.2,150,Yes
298,23,21,102.1,150,Yes
298,24,10,148.0,150,Yes
298,25,30,60.2,150,Yes
298,26,27,12.2,150,Yes
298,27,26,12.2,150,Yes
298,28,19,65.3,150,Yes
298,29,10,193.6,150,No
298,30,32,50.8,150,Yes
298,31,7,130.0,150,Yes
298,32,30,50.8,150,Yes
298,33,27,18.4,150,Yes
299,0,5,194.5,150,No
299,1,2,189.0,150,No
299,2,1,189.0,150,No
299,3,6,188.0,150,No
299,4,17,132.6,150,Yes
299,5,0,194.5,150,No
299,6,3,188.0,150,No
299,7,23,305.2,150,No
299,8,21,215.6,150,No
299,9,18,145.6,150,Yes
299,10,5,228.6,150,No
299,11,32,278.8,150,No
299,12,14,56.0,150,Yes
299,13,15,60.4,150,Yes
299,14,16,46.3,150,Yes
299,15,28,40.3,150,Yes
299,16,14,46.3,150,Yes
299,17,19,61.5,150,Yes
299,18,9,145.6,150,Yes
299,19,17,61.5,150,Yes
299,20,16,89.4,150,Yes
299,21,22,137.1,150,Yes
299,22,20,98.5,150,Yes
299,23,9,194.5,150,No
299,24,31,62.8,150,Yes
299,25,33,44.1,150,Yes
299,26,30,20.4,150,Yes
299,27,33,61.1,150,Yes
299,28,30,9.9,150,Yes
299,29,27,61.2,150,Yes
299,30,28,9.9,150,Yes
299,31,24,62.8,150,Yes
299,32,31,143.6,150,Yes
299,33,25,44.1,150,Yes
300,0,5,203.4,150,No
300,1,2,188.2,150,No
300,2,1,188.2,150,No
300,3,5,193.4,150,No
300,4,31,280.5,150,No
300,5,3,193.4,150,No
300,6,0,207.9,150,No
300,7,14,128.4,150,Yes
300,8,23,214.7,150,No
300,9,22,299.2,150,No
300,10,15,145.1,150,Yes
300,11,16,57.0,150,Yes
300,12,6,236.2,150,No
300,13,17,60.4,150,Yes
300,14,21,62.9,150,Yes
300,15,10,145.1,150,Yes
300,16,18,46.1,150,Yes
300,17,28,37.5,150,Yes
300,18,16,46.1,150,Yes
300,19,32,49.3,150,Yes
300,20,18,90.1,150,Yes
300,21,14,62.9,150,Yes
300,22,10,196.2,150,No
300,23,27,138.2,150,Yes
300,24,32,56.0,150,Yes
300,25,28,30.4,150,Yes
300,26,30,60.2,150,Yes
300,27,20,93.6,150,Yes
300,28,25,30.4,150,Yes
300,29,24,62.1,150,Yes
300,30,26,60.2,150,Yes
300,31,30,146.8,150,Yes
300,32,19,49.3,150,Yes
301,0,1,187.4,150,No
301,1,0,187.4,150,No
301,2,3,201.8,150,No
301,3,5,193.7,150,No
301,4,32,280.3,150,No
301,5,3,193.7,150,No
301,6,25,212.9,150,No
301,7,2,215.7,150,No
301,8,17,127.5,150,Yes
301,9,21,298.2,150,No
301,10,18,146.2,150,Yes
301,11,15,58.0,150,Yes
301,12,14,59.9,150,Yes
301,13,7,240.3,150,No
301,14,30,40.0,150,Yes
301,15,16,46.1,150,Yes
301,16,15,46.1,150,Yes
301,17,33,61.6,150,Yes
301,18,10,146.2,150,Yes
301,19,16,90.9,150,Yes
301,20,31,48.7,150,Yes
301,21,10,199.1,150,No
301,22,23,59.2,150,Yes
301,23,22,59.2,150,Yes
301,24,31,56.3,150,Yes
301,25,29,133.3,150,Yes
301,26,30,10.0,150,Yes
301,27,30,23.3,150,Yes
301,28,24,62.0,150,Yes
301,29,19,95.4,150,Yes
301,30,26,10.0,150,Yes
301,31,20,48.7,150,Yes
301,32,22,147.9,150,Yes
301,33,17,61.6,150,Yes
302,0,1,201.1,150,No
302,1,9,196.1,150,No
302,2,3,187.4,150,No
302,3,2,187.4,150,No
302,4,31,281.0,150,No
302,5,14,126.6,150,Yes
302,6,25,210.3,150,No
302,7,0,220.6,150,No
302,8,29,302.2,150,No
302,9,1,196.1,150,No
302,10,15,146.0,150,Yes
302,11,18,60.0,150,Yes
302,12,28,36.1,150,Yes
302,13,12,59.5,150,Yes
302,14,30,60.9,150,Yes
302,15,10,146.0,150,Yes
302,16,7,243.0,150,No
302,17,18,46.1,150,Yes
302,18,17,46.1,150,Yes
302,19,24,46.5,150,Yes
302,20,17,92.9,150,Yes
302,21,23,65.3,150,Yes
302,22,24,55.5,150,Yes
302,23,21,65.3,150,Yes
302,24,19,46.5,150,Yes
302,25,11,154.3,150,No
302,26,28,32.3,150,Yes
302,27,22,65.0,150,Yes
302,28,26,32.3,150,Yes
302,29,15,198.3,150,No
302,30,14,60.9,150,Yes
302,31,23,144.9,150,Yes
303,0,5,199.2,150,No
303,1,3,185.6,150,No
303,2,7,344.6,150,No
303,3,1,185.6,150,No
303,4,0,224.2,150,No
303,5,7,197.8,150,No
303,6,26,304.3,150,No
303,7,5,197.8,150,No
303,8,14,127.0,150,Yes
303,9,25,210.1,150,No
303,10,17,62.0,150,Yes
303,11,18,144.2,150,Yes
303,12,16,61.3,150,Yes
303,13,28,44.7,150,Yes
303,14,31,60.2,150,Yes
303,15,17,44.0,150,Yes
303,16,29,34.8,150,Yes
303,17,15,44.0,150,Yes
303,18,11,144.2,150,Yes
303,19,4,246.7,150,No
303,20,30,86.8,150,Yes
303,21,27,70.0,150,Yes
303,22,21,72.5,150,Yes
303,23,28,53.8,150,Yes
303,24,29,38.3,150,Yes
303,25,30,133.6,150,Yes
303,26,18,196.1,150,No
303,27,23,67.0,150,Yes
303,28,13,44.7,150,Yes
303,29,16,34.8,150,Yes
303,30,20,86.8,150,Yes
303,31,14,60.2,150,Yes
304,0,9,192.7,150,No
304,1,5,184.1,150,No
304,2,9,199.2,150,No
304,3,0,239.0,150,No
304,4,24,312.4,150,No
304,5,1,184.1,150,No
304,6,14,125.8,150,Yes
304,7,23,205.5,150,No
304,8,16,62.0,150,Yes
304,9,0,192.7,150,No
304,10,2,341.7,150,No
304,11,21,147.6,150,Yes
304,12,29,40.8,150,Yes
304,13,15,58.2,150,Yes
304,14,30,59.8,150,Yes
304,15,28,25.1,150,Yes
304,16,18,42.1,150,Yes
304,17,20,77.6,150,Yes
304,18,16,42.1,150,Yes
304,19,3,251.4,150,No
304,20,25,67.1,150,Yes
304,21,11,147.6,150,Yes
304,22,18,89.7,150,Yes
304,23,8,147.6,150,Yes
304,24,21,199.1,150,No
304,25,26,64.1,150,Yes
304,26,29,59.4,150,Yes
304,27,28,39.0,150,Yes
304,28,15,25.1,150,Yes
304,29,12,40.8,150,Yes
304,30,14,59.8,150,Yes
305,0,3,182.7,150,No
305,1,8,188.3,150,No
305,2,8,200.9,150,No
305,3,0,182.7,150,No
305,4,1,249.0,150,No
305,5,16,126.2,150,Yes
305,6,22,313.5,150,No
305,7,12,61.0,150,Yes
305,8,1,188.3,150,No
305,9,21,205.3,150,No
305,10,19,152.8,150,No
305,11,28,33.4,150,Yes
305,12,18,43.6,150,Yes
305,13,11,59.0,150,Yes
305,14,27,40.6,150,Yes
305,15,2,340.6,150,No
305,16,5,126.2,150,Yes
305,17,20,76.4,150,Yes
305,18,12,43.6,150,Yes
305,19,10,152.8,150,No
305,20,26,66.6,150,Yes
305,21,7,147.8,150,Yes
305,22,19,201.6,150,No
305,23,18,86.5,150,Yes
305,24,30,13.0,150,Yes
305,25,26,61.2,150,Yes
305,26,25,61.2,150,Yes
305,27,14,40.6,150,Yes
305,28,30,20.9,150,Yes
305,29,1,245.0,150,No
305,30,24,13.0,150,Yes
306,0,6,187.8,150,No
306,1,3,183.0,150,No
306,2,6,200.9,150,No
306,3,1,183.0,150,No
306,4,0,254.7,150,No
306,5,17,126.7,150,Yes
306,6,0,187.8,150,No
306,7,18,313.5,150,No
306,8,11,60.0,150,Yes
306,9,22,207.5,150,No
306,10,19,149.6,150,Yes
306,11,21,43.6,150,Yes
306,12,29,33.3,150,Yes
306,13,2,338.9,150,No
306,14,12,59.0,150,Yes
306,15,20,73.4,150,Yes
306,16,23,38.2,150,Yes
306,17,5,126.7,150,Yes
306,18,19,198.0,150,No
306,19,10,149.6,150,Yes
306,20,27,64.4,150,Yes
306,21,11,43.6,150,Yes
306,22,30,125.7,150,Yes
306,23,16,38.2,150,Yes
306,24,28,13.0,150,Yes
306,25,27,64.1,150,Yes
306,26,30,77.5,150,Yes
306,27,25,64.1,150,Yes
306,28,24,13.0,150,Yes
306,29,28,21.2,150,Yes
306,30,26,77.5,150,Yes
307,0,7,186.3,150,No
307,1,3,182.0,150,No
307,2,1,256.5,150,No
307,3,1,182.0,150,No
307,4,7,202.2,150,No
307,5,17,125.4,150,Yes
307,6,18,316.6,150,No
307,7,0,186.3,150,No
307,8,12,59.0,150,Yes
307,9,23,206.4,150,No
307,10,20,69.9,150,Yes
307,11,21,147.3,150,Yes
307,12,19,46.5,150,Yes
307,13,29,31.2,150,Yes
307,14,13,59.0,150,Yes
307,15,4,337.0,150,No
307,16,27,37.3,150,Yes
307,17,5,125.4,150,Yes
307,18,21,195.6,150,No
307,19,12,46.5,150,Yes
307,20,28,67.1,150,Yes
307,21,11,147.3,150,Yes
307,22,29,35.5,150,Yes
307,23,30,123.8,150,Yes
307,24,30,77.2,150,Yes
307,25,28,64.0,150,Yes
307,26,0,242.3,150,No
307,27,16,37.3,150,Yes
307,28,25,64.0,150,Yes
307,29,13,31.2,150,Yes
307,30,24,77.2,150,Yes
308,0,7,184.1,150,No
308,1,3,182.2,150,No
308,2,13,317.5,150,No
308,3,1,182.2,150,No
308,4,1,249.9,150,No
308,5,7,203.5,150,No
308,6,18,125.0,150,Yes
308,7,0,184.1,150,No
308,8,11,58.0,150,Yes
308,9,21,151.8,150,No
308,10,22,208.7,150,No
308,11,19,46.8,150,Yes
308,12,5,331.2,150,No
308,13,21,198.6,150,No
308,14,20,68.3,150,Yes
308,15,27,30.5,150,Yes
308,16,24,37.2,150,Yes
308,17,15,59.0,150,Yes
308,18,6,125.0,150,Yes
308,19,11,46.8,150,Yes
308,20,28,67.5,150,Yes
308,21,9,151.8,150,No
308,22,30,119.2,150,Yes
308,23,27,37.5,150,Yes
308,24,16,37.2,150,Yes
308,25,30,77.1,150,Yes
308,26,28,66.0,150,Yes
308,27,15,30.5,150,Yes
308,28,26,66.0,150,Yes
308,29,0,244.5,150,No
308,30,25,77.1,150,Yes
309,0,15,321.7,150,No
309,1,5,187.4,150,No
309,2,6,179.1,150,No
309,3,6,207.5,150,No
309,4,3,323.8,150,No
309,5,1,187.4,150,No
309,6,2,179.1,150,No
309,7,1,230.0,150,No
309,8,13,151.0,150,No
309,9,25,208.7,150,No
309,10,12,58.0,150,Yes
309,11,30,112.5,150,Yes
309,12,18,50.2,150,Yes
309,13,8,151.0,150,No
309,14,22,67.1,150,Yes
309,15,13,197.8,150,No
309,16,28,30.8,150,Yes
309,17,16,59.5,150,Yes
309,18,12,50.2,150,Yes
309,19,11,123.9,150,Yes
309,20,23,33.2,150,Yes
309,21,24,68.0,150,Yes
309,22,14,67.1,150,Yes
309,23,20,33.2,150,Yes
309,24,21,68.0,150,Yes
309,25,29,121.3,150,Yes
309,26,28,33.5,150,Yes
309,27,29,72.7,150,Yes
309,28,16,30.8,150,Yes
309,29,27,72.7,150,Yes
309,30,11,112.5,150,Yes
310,0,11,322.7,150,No
310,1,5,191.1,150,No
310,2,6,176.3,150,No
310,3,1,221.4,150,No
310,4,6,214.7,150,No
310,5,1,191.1,150,No
310,6,2,176.3,150,No
310,7,12,149.5,150,Yes
310,8,28,209.5,150,No
310,9,13,59.0,150,Yes
310,10,30,110.8,150,Yes
310,11,12,196.7,150,No
310,12,7,149.5,150,Yes
310,13,17,51.6,150,Yes
310,14,29,31.1,150,Yes
310,15,20,66.1,150,Yes
310,16,14,58.2,150,Yes
310,17,13,51.6,150,Yes
310,18,10,122.2,150,Yes
310,19,26,40.3,150,Yes
310,20,15,66.1,150,Yes
310,21,26,67.4,150,Yes
310,22,29,29.4,150,Yes
310,23,4,316.2,150,No
310,24,27,73.2,150,Yes
310,25,21,69.1,150,Yes
310,26,19,40.3,150,Yes
310,27,24,73.2,150,Yes
310,28,27,120.7,150,Yes
310,29,22,29.4,150,Yes
310,30,31,63.1,150,Yes
310,31,30,63.1,150,Yes
311,0,5,193.2,150,No
311,1,0,215.7,150,No
311,2,13,323.7,150,No
311,3,6,220.1,150,No
311,4,6,176.7,150,No
311,5,0,193.2,150,No
311,6,4,176.7,150,No
311,7,11,150.1,150,No
311,8,30,109.6,150,Yes
311,9,14,58.0,150,Yes
311,10,26,210.6,150,No
311,11,7,150.1,150,No
311,12,19,64.8,150,Yes
311,13,11,196.1,150,No
311,14,20,51.9,150,Yes
311,15,29,32.8,150,Yes
311,16,15,59.1,150,Yes
311,17,3,312.5,150,No
311,18,8,121.8,150,Yes
311,19,12,64.8,150,Yes
311,20,14,51.9,150,Yes
311,21,27,38.5,150,Yes
311,22,23,69.2,150,Yes
311,23,22,69.2,150,Yes
311,24,28,71.1,150,Yes
311,25,29,23.5,150,Yes
311,26,28,122.4,150,Yes
311,27,21,38.5,150,Yes
311,28,24,71.1,150,Yes
311,29,25,23.5,150,Yes
311,30,8,109.6,150,Yes
312,0,15,321.8,150,No
312,1,6,195.5,150,No
312,2,5,175.1,150,No
312,3,5,224.6,150,No
312,4,1,205.9,150,No
312,5,2,175.1,150,No
312,6,1,195.5,150,No
312,7,3,312.3,150,No
312,8,11,151.3,150,No
312,9,13,58.0,150,Yes
312,10,31,107.1,150,Yes
312,11,8,151.3,150,No
312,12,28,209.8,150,No
312,13,21,52.8,150,Yes
312,14,29,35.8,150,Yes
312,15,11,196.1,150,No
312,16,19,64.5,150,Yes
312,17,14,58.2,150,Yes
312,18,22,43.4,150,Yes
312,19,16,64.5,150,Yes
312,20,30,59.9,150,Yes
312,21,13,52.8,150,Yes
312,22,18,43.4,150,Yes
312,23,24,65.4,150,Yes
312,24,23,65.4,150,Yes
312,25,26,72.0,150,Yes
312,26,25,72.0,150,Yes
312,27,29,19.9,150,Yes
312,28,25,120.4,150,Yes
312,29,27,19.9,150,Yes
312,30,20,59.9,150,Yes
312,31,10,107.1,150,Yes
313,0,14,318.8,150,No
313,1,6,195.8,150,No
313,2,5,174.0,150,No
313,3,5,230.0,150,No
313,4,1,198.5,150,No
313,5,2,174.0,150,No
313,6,1,195.8,150,No
313,7,10,58.0,150,Yes
313,8,32,103.7,150,Yes
313,9,30,285.6,150,No
313,10,21,53.4,150,Yes
313,11,15,151.9,150,No
313,12,28,207.9,150,No
313,13,29,34.7,150,Yes
313,14,15,195.1,150,No
313,15,11,151.9,150,No
313,16,19,65.5,150,Yes
313,17,22,44.9,150,Yes
313,18,13,58.6,150,Yes
313,19,16,65.5,150,Yes
313,20,8,118.6,150,Yes
313,21,10,53.4,150,Yes
313,22,17,44.9,150,Yes
313,23,27,71.3,150,Yes
313,24,29,22.8,150,Yes
313,25,26,63.4,150,Yes
313,26,25,63.4,150,Yes
313,27,31,43.4,150,Yes
313,28,31,92.3,150,Yes
313,29,24,22.8,150,Yes
313,30,16,201.1,150,No
313,31,27,43.4,150,Yes
313,32,8,103.7,150,Yes
314,0,7,182.6,150,No
314,1,17,313.8,150,No
314,2,0,202.4,150,No
314,3,5,231.3,150,No
314,4,5,172.8,150,No
314,5,4,172.8,150,No
314,6,10,55.0,150,Yes
314,7,0,182.6,150,No
314,8,29,204.0,150,No
314,9,15,154.3,150,No
314,10,19,55.0,150,Yes
314,11,30,98.0,150,Yes
314,12,27,33.0,150,Yes
314,13,26,47.3,150,Yes
314,14,3,303.9,150,No
314,15,9,154.3,150,No
314,16,12,59.5,150,Yes
314,17,9,194.0,150,No
314,18,22,65.5,150,Yes
314,19,10,55.0,150,Yes
314,20,11,115.9,150,Yes
314,21,26,66.6,150,Yes
314,22,18,65.5,150,Yes
314,23,21,70.3,150,Yes
314,24,27,26.7,150,Yes
314,25,28,73.4,150,Yes
314,26,13,47.3,150,Yes
314,27,24,26.7,150,Yes
314,28,25,73.4,150,Yes
314,29,28,119.1,150,Yes
314,30,11,98.0,150,Yes
315,0,10,176.6,150,No
315,1,0,204.5,150,No
315,2,19,312.2,150,No
315,3,5,171.7,150,No
315,4,5,232.6,150,No
315,5,3,171.7,150,No
315,6,4,303.3,150,No
315,7,12,53.0,150,Yes
315,8,15,157.1,150,No
315,9,28,203.0,150,No
315,10,0,176.6,150,No
315,11,30,98.4,150,Yes
315,12,7,53.0,150,Yes
315,13,27,33.3,150,Yes
315,14,22,45.6,150,Yes
315,15,8,157.1,150,No
315,16,13,59.1,150,Yes
315,17,23,64.3,150,Yes
315,18,11,112.5,150,Yes
315,19,8,193.4,150,No
315,20,12,57.0,150,Yes
315,21,25,63.2,150,Yes
315,22,14,45.6,150,Yes
315,23,17,64.3,150,Yes
315,24,27,27.7,150,Yes
315,25,21,63.2,150,Yes
315,26,29,70.5,150,Yes
315,27,24,27.7,150,Yes
315,28,31,86.3,150,Yes
315,29,31,43.9,150,Yes
315,30,11,98.4,150,Yes
315,31,29,43.9,150,Yes
316,0,10,174.6,150,No
316,1,0,205.0,150,No
316,2,17,311.0,150,No
316,3,5,171.0,150,No
316,4,5,232.6,150,No
316,5,3,171.0,150,No
316,6,29,203.0,150,No
316,7,13,53.0,150,Yes
316,8,4,303.3,150,No
316,9,15,157.7,150,No
316,10,0,174.6,150,No
316,11,31,96.8,150,Yes
316,12,28,35.8,150,Yes
316,13,7,53.0,150,Yes
316,14,22,44.9,150,Yes
316,15,9,157.7,150,No
316,16,12,58.2,150,Yes
316,17,9,194.2,150,No
316,18,24,62.4,150,Yes
316,19,11,113.0,150,Yes
316,20,23,62.1,150,Yes
316,21,13,59.5,150,Yes
316,22,14,44.9,150,Yes
316,23,20,62.1,150,Yes
316,24,18,62.4,150,Yes
316,25,28,22.6,150,Yes
316,26,27,71.3,150,Yes
316,27,30,46.7,150,Yes
316,28,25,22.6,150,Yes
316,29,30,79.2,150,Yes
316,30,27,46.7,150,Yes
316,31,11,96.8,150,Yes
317,0,1,205.8,150,No
317,1,6,169.4,150,No
317,2,18,313.6,150,No
317,3,5,170.8,150,No
317,4,3,233.0,150,No
317,5,3,170.8,150,No
317,6,1,169.4,150,No
317,7,4,301.5,150,No
317,8,27,199.8,150,No
317,9,12,54.0,150,Yes
317,10,15,157.7,150,No
317,11,32,96.0,150,Yes
317,12,9,54.0,150,Yes
317,13,23,44.6,150,Yes
317,14,29,37.2,150,Yes
317,15,10,157.7,150,No
317,16,24,63.6,150,Yes
317,17,14,59.5,150,Yes
317,18,10,193.2,150,No
317,19,11,111.8,150,Yes
317,20,12,60.1,150,Yes
317,21,22,60.0,150,Yes
